Index,pH,Iron,Nitrate,Chloride,Lead,Zinc,Color,Turbidity,Fluoride,Copper,Odor,Sulfate,Conductivity,Chlorine,Manganese,Total Dissolved Solids,Source,Water Temperature,Air Temperature,Month,Day,Time of Day,Target
112,9.260864721,0.083630009,4.016806648,81.92276887,0,2.294584076,Colorless,2.097812513,0.779136178,1.094459749,3.807098721,345.1718246,231.7145401,3.173751359,0.039185029,139.9588235,Well,14.32463918,73.07713022,May,15,20,1
113,6.952198024,3.72E-06,3.674565472,148.3225409,7.79E-31,2.467203308,Faint Yellow,0.045903668,1.513069004,0.639521181,2.880020926,173.3364498,505.9976852,3.29386629,0.002583246,231.7350738,Spring,22.41129166,59.15451534,March,31,4,1
114,6.556598485,0.020146753,9.648935938,247.1220251,1.90E-12,0.63197158,Near Colorless,0.278143257,0.336787315,0.171073951,0.717058688,230.6587704,564.0462873,3.309825277,0.018821775,214.6456676,Lake,15.45996789,53.34454283,December,,9,1
115,7.349387465,0.071483579,4.966137959,128.7561449,5.05E-58,4.717204357,Near Colorless,0.429895134,1.565719785,0.357635584,0.561671666,,526.0601601,3.000531103,4.67E-07,269.9544793,Well,23.83620476,72.3775209,June,7,12,0
116,6.806017148,0.245874738,6.685901666,98.37063152,2.42E-90,4.279025941,Near Colorless,0.084109784,0.49928421,0.715462594,0.171141071,139.4740253,440.116279,3.158895689,0.00648601,479.4855969,River,16.35354472,74.75718522,January,5,12,0
117,7.221107405,1.37E-05,1.540810445,192.6935398,7.57E-97,3.225026488,Light Yellow,7.97E-06,0.853887765,0.405373029,2.8129448,224.6291965,312.4607803,3.25637038,6.20E-05,211.6812114,Ground,27.9859751,8.401164297,November,20,23,1
118,6.273450252,3.72E-09,5.072221399,337.3245851,2.94E-10,2.92046868,Faint Yellow,0.285565897,1.152144764,0.494302908,3.7464608,115.802691,659.2132164,3.029814879,1.34E-07,484.6420847,Ground,10.67425692,67.67840677,May,15,18,1
119,7.87940802,1.77E-07,5.216642275,174.4724408,3.21E-68,3.59402883,Near Colorless,0.020675488,0.470412376,0.139125399,0.780977648,128.7249796,571.4096669,2.607090248,2.82E-06,299.0267673,Stream,21.42895115,39.46490801,June,4,17,0
120,8.342817555,0.220085922,7.501948376,250.0727612,2.90E-56,2.27722758,Colorless,0.033269087,0.926229235,0.093630115,1.984369176,80.05148277,314.3401768,3.249064347,8.02E-06,474.5862117,Aquifer,26.50249806,50.67671461,April,21,3,1
121,7.637704446,0.01642979,6.224973937,294.6710214,1.82E-08,2.688777628,Colorless,0.037102219,0.920234551,0.123328293,2.775840815,153.3258075,572.3201404,2.963974296,1.11384416,250.5334212,Spring,13.83299634,53.21056729,September,3,8,1
122,7.47686923,0.000279426,,148.9700439,1.04E-07,0.628446945,Yellow,7.98E-05,0.143325498,0.448920727,1.027984721,321.204236,691.1905501,3.983736696,,374.5649186,River,8.290174903,56.29314435,April,20,12,0
123,7.310980166,0.034315147,4.905069369,165.8568708,5.30E-138,3.368031148,Near Colorless,0.606355384,1.954176657,0.07382238,3.061438446,231.8126573,343.4744759,3.05321447,0.001297615,182.849285,Aquifer,16.19264687,45.18375827,March,25,16,1
124,7.432254263,7.32E-06,3.912026992,180.6021334,2.06E-11,1.084632057,Colorless,0.003068648,0.639532418,0.267104003,3.386177046,139.1328783,292.3487794,4.233170137,0.656948201,517.9949039,Well,20.40044635,74.78969935,February,6,9,1
125,7.238184739,0.312892522,7.466237836,152.1237481,9.66E-35,0.793987681,Colorless,0.284339176,1.073073239,0.19793429,0.347111094,,,3.166337306,0.005181466,341.1344376,Stream,14.14845498,33.48722071,May,28,22,0
126,5.55805028,0.016113487,2.258685664,263.7545488,1.56E-102,0.151976425,Yellow,0.134987652,2.84685716,2.213986872,3.95578571,156.8645964,489.037678,4.173388316,0.000161629,133.2321477,Spring,16.85583002,61.59330073,May,3,6,0
127,7.242437711,0.079284586,2.68341837,114.8278314,2.58E-76,0.247853732,Colorless,0.023112395,1.662159925,0.559285714,2.386919268,148.1101718,235.9259778,3.660580959,5.78E-08,71.97021781,Well,13.56046234,74.19753735,December,11,0,1
128,6.932911046,4.64E-07,5.237283171,123.5403912,7.16E-43,0.33775831,Near Colorless,0.074645109,0.165574383,0.346371804,2.064165786,117.5500524,452.007101,2.243819778,0.009271771,92.76613033,Stream,8.940082545,65.4782455,August,31,4,0
129,8.033216573,4.34E-05,5.743765619,148.3601119,3.99E-49,0.903815259,Near Colorless,0.892384354,0.210623789,0.365498346,2.238484595,215.526627,296.0723036,3.670561859,0.000808391,411.3818434,Reservoir,10.2753399,46.86265025,November,25,17,1
130,7.860083361,0.001031941,5.766597024,113.5042567,3.67E-36,0.012076834,Near Colorless,0.003896804,0.304902193,0.103526172,2.116989533,186.0274343,515.7530389,2.896601572,0.004031659,235.8600701,Well,40.74911587,70.98678007,July,11,3,1
131,6.905185462,1.60E-06,6.998103565,166.3126459,5.94E-44,2.164657622,Colorless,0.051049042,0.264417897,,0.973991196,64.19266614,155.5800595,4.07205679,0.000107415,444.9956046,Ground,14.86675417,67.8878344,September,6,15,0
132,5.01600767,0.192446094,3.395804143,,7.40E-229,2.675064096,Yellow,0.310066559,0.886480467,0.107726257,2.808100175,57.58908681,428.9361364,2.961320756,4.95E-06,432.0172093,River,15.35034483,82.45545517,January,10,14,1
133,6.753056678,1.85E-05,9.594590217,163.683363,3.44E-12,2.659620697,Near Colorless,0.110746766,1.010560065,0.385543404,1.173269063,82.69793998,439.9984192,2.458538783,0.006360009,307.9155831,River,12.83745915,17.70975703,April,15,0,0
134,,2.04E-05,4.312110716,151.6974093,6.63E-57,0.52769376,Near Colorless,0.890892681,1.038088762,0.119784115,3.184361193,177.7053237,315.269283,3.269891379,0.007515355,388.5923461,Well,7.614215414,70.70080326,March,11,9,0
135,8.117527047,0.021082839,2.423922714,206.3732358,1.28E-94,0.037807783,Near Colorless,0.002238479,1.143087705,0.513923231,0.89924549,161.1869085,439.6805734,3.272010216,0.00273569,160.0876903,Well,17.94570801,62.83164537,September,30,9,1
136,7.773331301,4.83E-05,10.000057,122.0139793,7.59E-115,0.811121718,Faint Yellow,0.801740225,0.150670425,0.024061395,3.02511406,158.7450566,484.551511,2.939060344,1.35E-07,240.4890387,Spring,22.21393381,50.60595075,February,6,16,1
137,7.495911518,3.41E-13,2.791562974,147.0687787,1.44E-222,2.763448454,Colorless,0.287195901,0.448839403,0.006364032,0.135714679,194.9784268,353.0502247,4.055615774,2.12E-07,9.637888426,Stream,22.63237185,62.83674637,December,18,22,1
138,6.673574504,0.038572062,16.44562383,198.5396699,1.45E-42,0.773895786,Near Colorless,0.17142046,0.272994704,0.483805049,3.905936545,194.7748823,465.0467103,2.944343097,0.018471673,304.8476166,River,50.1885625,68.0310304,April,24,12,0
139,6.678901956,0.023999852,3.904195838,210.5264069,6.61E-73,0.16746401,Near Colorless,,1.057543156,0.215086391,1.739160631,173.6458015,475.955001,3.304197341,1.84E-06,145.0446681,Spring,10.43792143,19.80016866,July,31,23,0
140,8.373427835,0.04520101,4.105967765,213.019122,9.79E-160,1.902054016,Near Colorless,0.250516026,0.952115455,0.242000191,2.780978185,196.6239858,460.3327369,3.109282338,0.00021833,277.4537243,Ground,27.06381202,39.03391406,August,22,9,0
141,7.266006348,0.001536918,4.249893453,148.1081445,5.84E-107,0.004968893,Faint Yellow,0.040230907,0.223051379,0.437244276,2.225456327,147.5555215,477.6240647,2.126126146,2.19E-07,194.7411326,Aquifer,14.36440113,94.88580165,April,9,20,0
142,6.975445783,0.127144868,4.136878388,159.4318253,2.02E-66,1.356739769,Colorless,0.12931064,0.034314941,0.343797455,2.376234549,183.6355853,398.7129767,3.205029179,0.001252784,16.52604874,Ground,23.71630782,63.94344496,November,16,7,0
143,7.094511471,0.14291004,2.812971443,245.5125572,4.08E-291,2.949685955,Faint Yellow,0.558895412,0.261077581,1.0251779,1.90554313,72.16083656,370.0848822,2.873356019,0.000103372,484.2209499,Aquifer,30.52830313,12.45535595,September,28,12,0
144,7.041508552,0.000327646,3.912508929,155.8884909,0,0.571795945,Light Yellow,0.862916065,0.146279296,1.03404753,2.164819953,130.508953,408.3369857,3.275205733,0.020984725,50.78738915,Lake,12.35059745,96.33674589,November,17,1,1
145,7.77939224,0.002146981,2.839990116,230.1737203,1.75E-185,1.078105979,Near Colorless,,0.128299571,0.526693431,1.650450358,,391.4838565,1.854297197,3.10E-08,248.5611005,Reservoir,11.37548681,68.71163353,March,26,9,0
146,8.452071511,6.99E-09,6.105159707,112.5048254,1.70E-12,0.651620202,Colorless,0.250197331,1.225146685,0.118793475,0.660253274,67.62968803,254.9600045,3.218228818,1.64E-05,151.2657329,Lake,18.95169423,44.10029002,October,20,5,0
147,8.350365253,0.016340487,4.664680865,200.4973858,5.12E-106,1.476671795,Colorless,,1.526632488,0.564558874,0.165869161,165.2123699,243.53816,3.215171908,4.54E-05,32.85824491,River,30.34645161,35.20509578,March,18,4,1
148,7.921981003,2.58E-16,4.506822475,214.9161676,1.51E-26,4.350514033,Near Colorless,0.965031696,1.064043699,,1.575314435,199.7880813,236.3786001,4.18186642,6.24E-05,104.6183088,Ground,11.21594175,23.82159971,November,30,19,1
149,7.563467336,0.118776873,3.949814007,152.6461118,4.17E-274,0.336043677,Colorless,0.122983509,0.006053083,0.002132576,2.809842104,41.63174669,386.1818496,2.414834086,0.000220459,201.0216537,Aquifer,9.887416597,60.46934724,March,7,,1
150,8.464140726,0.002047841,9.9555446,118.3175346,9.15E-13,3.27582874,Colorless,0.009915999,0.501906114,0.355963622,2.336619871,130.7045518,224.6109427,4.128534727,0.000257799,410.6947938,Aquifer,,73.14765754,September,9,23,1
151,6.664872171,5.86E-08,8.835076732,185.2654102,2.56E-80,4.745098803,Faint Yellow,1.058726765,0.595882518,0.106504599,0.763919314,149.5508586,563.368389,2.481081875,4.28E-13,442.164826,Well,14.30758555,50.88913789,July,8,21,1
152,7.6962602,1.46E-07,12.72891964,92.53015185,1.60E-177,0.546784405,Faint Yellow,1.810154601,0.25485899,0.430690782,1.015378916,173.3794776,497.937383,3.282499478,7.02E-11,434.1809615,Spring,9.942834234,62.70621575,December,25,14,1
153,7.909682979,1.40E-13,3.901280929,,0.111200209,2.147044341,Faint Yellow,0.058710928,2.162507109,0.630822575,0.829945897,162.3944314,204.811567,3.426783798,6.72E-23,477.6168002,River,19.86711017,39.03497605,April,8,4,0
154,8.4552853,0.00036171,5.300113046,150.2656075,1.97E-141,0.800090279,Near Colorless,0.402472297,0.250366415,0.073158103,0.928706457,219.2133351,367.6360935,3.936137039,1.38E-11,389.0211413,River,32.20546625,41.12976468,June,9,22,0
155,8.059772486,0.031351181,8.264496492,235.3542569,7.55E-33,1.419606661,Light Yellow,0.215205106,0.052058721,0.172357198,0.698702561,88.18417025,204.0183844,3.185025096,0.00058763,484.3726724,Stream,,78.02207203,October,12,6,0
156,7.930135659,3.12E-05,6.490332939,142.2728476,2.02E-70,2.769278453,Near Colorless,0.088273883,0.75704946,0.039258589,0.915766281,113.8862712,378.6940638,2.727121637,0.011660802,316.2243886,Spring,17.2573185,64.68259801,June,28,4,0
157,8.038594286,0.242685686,4.765062902,95.63815316,3.37E-171,1.087476746,Faint Yellow,0.168059074,0.143419014,0.085283016,1.684366278,147.4248626,163.3697588,3.470305014,0.000143172,433.71819,Lake,13.60160151,78.35697633,March,21,21,1
158,6.504663187,0.001633831,7.414733949,188.8206644,3.65E-172,,Colorless,0.12811225,0.064859953,0.012612437,1.442012502,141.8220453,378.6971948,2.813035316,0.000234284,162.1087448,Spring,18.22977237,37.81497344,April,16,15,1
159,7.090699095,0.012120518,7.002051682,146.5340363,4.84E-98,0.173349497,Colorless,0.539047746,1.815774651,0.146900552,0.545455077,94.89470123,313.8753262,2.361816404,4.75E-09,82.92001827,Lake,35.74657781,62.34204006,November,30,18,0
160,8.305984493,0.000156556,5.662351904,239.7916968,3.42E-27,0.862573843,Faint Yellow,0.366393244,2.119087829,0.227231112,3.487746997,249.2665118,194.7092926,3.533206516,0.000274406,317.9562871,River,20.91779011,80.07972787,August,15,1,0
161,7.147250535,0.163399499,6.506141435,227.1315129,4.10E-19,1.108355796,Near Colorless,1.008733318,0.57312371,0.6215314,1.301999355,126.7110077,557.1311519,3.028579195,0.000215577,374.7971882,Well,12.4417242,62.07324535,July,7,4,1
162,7.997613006,0.001672493,,153.9618798,5.4e-323,3.458446044,Colorless,1.058554892,0.271257725,0.499314925,0.12950092,141.8696394,216.5220158,2.888767578,7.62E-07,80.07768472,Spring,6.91435352,35.03202526,November,24,17,0
163,7.244040973,2.63E-06,6.560364134,230.9161976,5.10E-91,1.312745792,Colorless,,0.148146269,0.714810539,0.317935684,84.09958968,396.3508687,2.822798305,4.94E-09,448.0811499,River,24.85865855,70.30968722,June,29,15,0
164,7.371013866,1.65E-06,8.560908031,106.3259257,2.31E-132,0.97855032,Faint Yellow,0.547971066,1.676052808,0.126577654,1.698619965,181.5611808,771.8297455,3.78355075,0.001313719,394.1711847,Stream,17.16350235,68.98427552,November,12,19,1
165,7.742886086,2.16E-06,2.722276872,,2.70E-187,0.00585599,Colorless,0.707972732,0.691705935,0.718121396,0.803937889,162.2023143,664.1680878,3.109802249,0.034224632,321.3839739,Ground,42.97909652,48.77968079,September,12,10,0
166,6.974415631,0.00055116,4.23169179,,1.10E-133,0.568349503,Near Colorless,0.980888233,1.307101268,0.543894047,0.143191658,111.0568462,405.8524734,2.652050901,8.92E-12,66.30868657,Stream,30.66586791,64.52037089,March,12,10,0
167,8.46740802,1.25E-05,6.905265074,164.5161192,1.28E-134,0.941818514,Faint Yellow,0.171852922,1.404548759,,2.544347919,191.4954279,409.2196701,2.614776953,0.000265386,97.83599859,Stream,12.77843175,71.40212823,April,21,22,0
168,7.306910339,0.000722306,5.725893332,148.3887769,1.07E-21,1.245102969,Near Colorless,0.203639764,0.654902642,0.70136523,0.192565772,84.4879346,137.4872315,3.787706863,0.044603986,412.6222885,Lake,,52.98053481,June,1,11,1
169,7.65540552,7.82E-09,3.339298573,204.9320454,1.05E-232,,Near Colorless,0.683110711,0.632531267,0.010743678,2.164648876,114.1814506,189.3778168,3.996848401,2.03E-05,475.7306034,Aquifer,92.37683273,73.91670053,September,3,14,0
170,7.152974213,0.027217991,2.383368652,130.4827008,4.33E-12,0.935665937,Colorless,0.159344528,1.142143557,0.056419983,2.821099067,167.7615511,189.4791119,3.615749723,0.005778659,411.1265811,Well,36.33621287,55.56524009,September,1,6,1
171,8.441452024,0.006231504,4.451520058,209.4261233,3.60E-87,0.431435702,Colorless,0.059402871,0.953626158,0.712881011,2.466643386,96.03211232,359.7493949,3.331586611,0.005653191,218.7073886,Well,10.81500781,64.51238201,September,1,12,1
172,7.643246934,4.08E-07,4.500809144,135.4586519,2.54E-20,0.879199916,Yellow,1.032558975,0.900817563,,0.446577622,211.982544,760.0130584,3.218940552,0.000715972,500.0357293,River,16.438823,65.66080483,October,28,23,1
173,7.243327357,0.003725686,2.653406706,114.4410011,2.56E-26,1.729724505,Near Colorless,0.367252129,0.173536273,0.254410201,0.451861746,125.4553593,262.7812208,3.87206548,4.12E-10,75.49243454,River,20.05632005,43.47015099,May,28,3,1
174,8.369103479,0.009799195,4.775345055,226.1576872,1.12E-264,1.148409996,Light Yellow,1.01921975,0.381871077,0.348816284,0.414125651,137.2736698,196.8987073,2.85907967,0.003306666,366.3153872,River,27.41255769,74.8344814,May,8,11,0
175,7.893552786,3.69E-06,8.006215771,188.2359056,1.13E-200,0.458343365,Colorless,0.20098547,0.554275951,0.449786539,1.562429234,115.3492085,260.1778906,3.855770914,2.75E-06,142.2135884,Reservoir,36.99689276,53.0083781,February,27,12,0
176,8.192496237,0.050523094,9.48072138,167.2548814,0.000588641,0.465220985,Colorless,0.01746092,1.274821502,0.086055633,0.366098005,62.28293594,407.8606425,4.18918256,0.00155572,266.0171059,Aquifer,26.57143,64.32834773,September,3,9,0
177,6.729955416,0.000442078,6.557335589,96.3428334,2.76E-70,3.417469253,Faint Yellow,0.00108123,0.572820904,0.45154928,0.983840321,179.8955715,294.9850718,2.681346892,7.31E-05,188.6409668,Spring,5.590082611,60.5285973,January,12,13,1
178,7.203331494,0.07273622,7.084368194,148.8550785,3.27E-54,0.006842527,Colorless,0.001277565,1.610435916,0.476793829,0.395663897,172.7428424,298.9020855,2.998758744,2.47E-06,252.9722497,Ground,,54.17904372,July,19,18,0
179,8.246924934,0.014576323,9.659849374,92.90352873,1.45E-51,4.06484518,Colorless,0.118177934,0.956918773,0.002256479,1.512760355,186.084628,273.8189972,2.960474757,3.89E-07,230.9086603,Lake,18.44700477,48.67435523,September,11,17,0
180,8.132731127,0.000718809,6.928450156,143.2021609,0,1.948773018,Near Colorless,0.038695404,0.226119617,0.251694258,1.278243615,158.7971385,299.7234364,2.419906446,0.008489948,323.5000237,Lake,9.50102686,63.79169343,August,23,15,0
181,7.930978642,0.025283567,4.39700116,189.679485,1.41E-74,0.216015155,Near Colorless,0.042943977,0.422860344,0.125897021,0.603201533,232.6165189,148.8572054,2.725541858,0.005430684,331.1809584,Stream,5.867441261,78.34175557,August,28,21,1
182,7.197474383,0.004296687,3.150233376,134.5975632,3.17E-53,0.775288326,Colorless,0.092400154,0.339096479,1.033225708,1.911745404,80.06414369,147.7258165,3.325507214,0.000156418,440.6248812,Ground,29.24701719,18.35507098,November,24,13,1
183,6.928657219,3.26E-09,5.214319569,147.4433526,2.45E-28,0.705145009,Colorless,1.039121897,0.538463402,0.745405451,1.378576327,177.2847114,370.0538511,3.790950733,5.61E-06,423.3886681,Spring,9.8099777,90.65960517,April,19,12,1
184,8.52851779,1.54E-07,7.184789566,239.7265597,2.13E-13,0.636176005,Yellow,3.169149514,1.172079711,2.915981605,2.228090852,223.9292078,298.804749,2.988286209,0.047370951,241.610678,Ground,49.3779471,71.61737008,May,15,23,1
185,8.498951946,2.13E-05,6.326845892,215.6965634,1.33E-95,2.9966233,Near Colorless,1.03070037,0.071460295,0.247901276,2.748220205,183.4981317,415.4305105,1.931325639,0.003520315,357.945057,Lake,,37.0770004,,11,1,1
186,7.926547201,0.073005577,4.815561624,152.7790571,6.95E-14,0.579986624,Near Colorless,0.03133741,0.972436506,0.176177277,2.652557229,244.3191017,,3.085848868,0.007596367,89.01872476,Reservoir,14.37115468,86.80777574,January,14,13,0
187,8.420224419,0.112480607,6.103526417,136.5085552,3.68E-16,2.137432213,Faint Yellow,0.623685237,0.805055176,0.812750468,2.045539766,130.8502453,499.6589395,4.050228586,2.58E-05,183.5053742,Reservoir,22.56852646,40.61358518,May,23,19,0
188,7.996515618,,5.664093847,199.3786396,7.31E-17,0.461822866,Colorless,0.854795279,0.404342809,0.151071524,0.565860169,73.1196962,413.7585633,3.838012352,0.005371595,54.37381449,Lake,42.34144698,50.09751562,July,25,18,0
189,7.157729238,1.25E-07,5.712443892,168.6742361,1.64E-07,0.563324213,Near Colorless,0.372378654,1.10664832,1.008722398,1.892876911,115.0159538,480.3300823,3.466619953,0.016228458,273.8908505,Spring,29.21800066,32.36779597,March,30,0,1
190,6.864027808,0.028727392,3.825630156,105.349081,1.83E-92,1.151529771,Colorless,0.048701771,0.844385912,0.034999686,1.699665445,104.5865386,803.9284201,2.292017181,3.38E-08,207.1895669,Ground,3.827214389,65.22936145,December,1,16,0
191,8.24275498,0.000263397,3.142128316,123.2053385,2.70E-174,0.71687491,Colorless,0.0665612,1.567589004,0.349996309,2.293987412,173.7122471,294.2161455,3.195645029,0.000745854,424.3284619,Spring,22.51959502,38.53238003,April,3,1,1
192,6.994046973,5.71E-07,3.157287145,167.0183637,3.77E-30,2.038033151,Colorless,0.172019081,1.237795426,0.815783184,1.119416694,150.8348743,567.8048041,3.099302841,0.003005921,440.6621247,Stream,23.10009102,75.43288529,July,19,8,1
193,7.993260087,8.05E-07,5.010844298,217.5353486,2.06E-33,0.049959107,Near Colorless,0.211638078,1.271798334,0.17566039,1.417172323,81.09026219,299.1153029,2.280474376,0.0003483,461.0213095,Aquifer,20.42609157,48.12660253,October,11,14,1
